chr2L	8277046	8277395
chr2L	8277395	8277620
chr2L	8277620	8277841
chr2L	8277841	8278369
chr2L	8278369	8278996
chr2L	8278996	8279217
chr2L	8279217	8279415
chr2L	8279415	8279813
chr2L	8279813	8280187
chr2L	8280187	8280656
chr2L	8280656	8281106
chr2L	8281106	8281290
chr2L	8281290	8281529
chr2L	8281529	8282049
chr2L	8282049	8282770
chr2L	8282770	8283558
chr2L	8283558	8284503
chr2L	8284503	8284889
chr2L	8284889	8285603
chr2L	8285603	8286296
chr2L	8286296	8286546
chr2L	8286546	8286796
chr2L	8286796	8287291
chr2L	8287291	8287857
chr2L	8287857	8288192
chr2L	8288192	8288441
chr2L	8288441	8288939
chr2L	8288939	8289444
chr2L	8289444	8289667
chr2L	8289667	8290045
chr2L	8290045	8290434
chr2L	8290434	8290966
chr2L	8290966	8291572
chr2L	8291572	8291848
chr2L	8291848	8292116
chr2L	8292116	8292560
chr2L	8292560	8293004
chr2L	8293004	8293611
chr2L	8293611	8294250
chr2L	8294250	8294759
chr2L	8294759	8295253
chr2L	8295253	8295920
chr2L	8295920	8296236
chr2L	8296236	8296482
chr2L	8296482	8297104
chr2L	8297104	8297763
chr2L	8297763	8298034
chr2L	8298034	8298638
chr2L	8298638	8299119
chr2L	8299119	8299316
chr2L	8299316	8299742
chr2L	8299742	8300440
